id_venta,producto,cliente,sucursal,fecha,cantidad,precio
7040,Producto_3,Cliente_1671,Sucursal_12,2024-02-24,3,5255
7041,Producto_17,Cliente_1771,Sucursal_4,2024-03-08,3,1605
7042,Producto_72,Cliente_1082,Sucursal_1,2025-03-29,3,5234
7043,Producto_9,Cliente_965,Sucursal_5,2024-07-30,5,1084
7044,Producto_86,Cliente_612,Sucursal_14,2025-01-09,4,19406
7045,Producto_7,Cliente_595,Sucursal_14,2025-09-24,2,1217
7046,Producto_20,Cliente_1496,Sucursal_5,2025-07-05,5,3429
7047,Producto_2,Cliente_1623,Sucursal_14,2024-05-18,4,1399
7048,Producto_30,Cliente_1580,Sucursal_7,2023-04-06,3,11466
7049,Producto_60,Cliente_1638,Sucursal_6,2024-04-15,5,8188
7050,Producto_98,Cliente_359,Sucursal_13,2024-06-05,2,1407
7051,Producto_16,Cliente_582,Sucursal_9,2024-07-03,5,1182
7052,Producto_40,Cliente_1764,Sucursal_4,2025-09-30,3,316
7053,Producto_5,Cliente_1588,Sucursal_4,2024-07-26,3,2570
7054,Producto_97,Cliente_338,Sucursal_2,2023-04-14,2,13009
7055,Producto_56,Cliente_849,Sucursal_13,2023-05-06,2,1453
7056,Producto_44,Cliente_1580,Sucursal_3,2024-02-13,4,835
7057,Producto_12,Cliente_159,Sucursal_1,2025-04-17,5,9081
7058,Producto_73,Cliente_1808,Sucursal_14,2024-07-09,1,3226
7059,Producto_6,Cliente_1048,Sucursal_10,2024-03-06,2,7281
7060,Producto_26,Cliente_1069,Sucursal_9,2023-02-07,4,8927
7061,Producto_40,Cliente_365,Sucursal_10,2024-08-30,4,2991
7062,Producto_100,Cliente_312,Sucursal_6,2023-09-02,5,6131
7063,Producto_68,Cliente_982,Sucursal_9,2025-08-28,1,243
7064,Producto_22,Cliente_1918,Sucursal_8,2024-08-08,3,2561
7065,Producto_51,Cliente_1613,Sucursal_13,2023-02-23,4,1139
7066,Producto_36,Cliente_1657,Sucursal_12,2024-03-23,1,1816
7067,Producto_38,Cliente_1914,Sucursal_1,2024-02-13,4,6433
7068,Producto_59,Cliente_1163,Sucursal_14,2025-03-23,3,15530
7069,Producto_83,Cliente_1474,Sucursal_10,2024-09-16,5,2981
7070,Producto_82,Cliente_419,Sucursal_7,2024-04-12,3,644
7071,Producto_99,Cliente_458,Sucursal_10,2025-04-18,1,1747
7072,Producto_83,Cliente_627,Sucursal_7,2025-04-26,5,4300
7073,Producto_98,Cliente_375,Sucursal_11,2025-07-23,4,3708
7074,Producto_11,Cliente_1723,Sucursal_2,2024-04-05,4,1683
7075,Producto_38,Cliente_460,Sucursal_1,2023-12-09,1,4089
7076,Producto_56,Cliente_606,Sucursal_14,2023-01-15,5,4588
7077,Producto_59,Cliente_907,Sucursal_12,2024-05-09,2,15580
7078,Producto_44,Cliente_690,Sucursal_9,2024-12-23,2,590
7079,Producto_55,Cliente_459,Sucursal_1,2025-11-04,4,6246
7080,Producto_45,Cliente_526,Sucursal_14,2025-08-31,5,1192
7081,Producto_25,Cliente_1937,Sucursal_15,2025-09-04,3,14079
7082,Producto_91,Cliente_992,Sucursal_4,2024-06-08,5,4051
7083,Producto_6,Cliente_1213,Sucursal_3,2023-08-12,2,5187
7084,Producto_36,Cliente_1905,Sucursal_15,2025-12-04,4,728
7085,Producto_24,Cliente_1585,Sucursal_11,2023-12-18,1,2757
7086,Producto_61,Cliente_222,Sucursal_15,2023-01-31,3,14946
7087,Producto_21,Cliente_1382,Sucursal_9,2023-08-05,1,3240
7088,Producto_81,Cliente_1651,Sucursal_3,2023-07-29,1,1952
7089,Producto_32,Cliente_773,Sucursal_8,2025-12-17,1,1284
7090,Producto_23,Cliente_1813,Sucursal_14,2023-06-16,2,779
7091,Producto_8,Cliente_1315,Sucursal_6,2025-11-05,1,1365
7092,Producto_19,Cliente_28,Sucursal_12,2024-02-20,5,1254
7093,Producto_5,Cliente_834,Sucursal_9,2025-04-17,2,2509
7094,Producto_62,Cliente_1922,Sucursal_6,2023-05-07,3,10996
7095,Producto_27,Cliente_1850,Sucursal_3,2025-11-27,4,4111
7096,Producto_10,Cliente_1314,Sucursal_12,2023-10-17,5,388
7097,Producto_36,Cliente_497,Sucursal_14,2024-04-21,1,761
7098,Producto_96,Cliente_764,Sucursal_13,2025-08-13,2,7504
7099,Producto_85,Cliente_677,Sucursal_15,2023-05-10,1,299
7100,Producto_68,Cliente_1309,Sucursal_12,2025-07-11,5,133
7101,Producto_7,Cliente_628,Sucursal_8,2025-03-27,4,694
7102,Producto_90,Cliente_265,Sucursal_12,2025-08-20,2,192
7103,Producto_89,Cliente_1256,Sucursal_6,2024-11-10,4,1070
7104,Producto_19,Cliente_1353,Sucursal_4,2025-08-03,1,676
7105,Producto_39,Cliente_1153,Sucursal_14,2025-03-08,1,1163
7106,Producto_99,Cliente_353,Sucursal_12,2024-09-23,2,1564
7107,Producto_59,Cliente_1735,Sucursal_15,2023-07-20,4,10838
7108,Producto_87,Cliente_900,Sucursal_13,2023-10-02,5,13531
7109,Producto_67,Cliente_9,Sucursal_1,2025-07-24,3,17603
7110,Producto_11,Cliente_1967,Sucursal_10,2025-11-11,1,916
7111,Producto_64,Cliente_815,Sucursal_11,2025-06-26,3,3109
7112,Producto_19,Cliente_1748,Sucursal_7,2023-09-23,4,864
7113,Producto_47,Cliente_1998,Sucursal_3,2024-03-04,3,131
7114,Producto_89,Cliente_1430,Sucursal_2,2025-10-30,2,5788
7115,Producto_42,Cliente_763,Sucursal_13,2025-01-02,2,2190
7116,Producto_97,Cliente_1663,Sucursal_5,2023-01-08,4,13215
7117,Producto_51,Cliente_796,Sucursal_13,2023-06-26,2,1937
7118,Producto_1,Cliente_597,Sucursal_7,2025-10-07,4,14582
7119,Producto_43,Cliente_1834,Sucursal_10,2024-09-19,2,14237
7120,Producto_35,Cliente_67,Sucursal_15,2023-03-30,2,2203
7121,Producto_49,Cliente_1133,Sucursal_12,2023-02-11,1,772
7122,Producto_38,Cliente_921,Sucursal_5,2025-02-07,4,7826
7123,Producto_62,Cliente_1000,Sucursal_5,2023-03-14,2,3912
7124,Producto_66,Cliente_916,Sucursal_6,2023-07-11,3,4757
7125,Producto_52,Cliente_1709,Sucursal_12,2023-09-11,2,14021
7126,Producto_9,Cliente_487,Sucursal_15,2023-11-06,4,532
7127,Producto_20,Cliente_477,Sucursal_9,2025-12-25,2,901
7128,Producto_8,Cliente_1175,Sucursal_13,2024-03-03,3,655
7129,Producto_28,Cliente_1242,Sucursal_14,2024-01-22,3,8570
7130,Producto_38,Cliente_1399,Sucursal_10,2023-10-27,5,12637
7131,Producto_5,Cliente_750,Sucursal_14,2023-09-03,3,2990
7132,Producto_65,Cliente_1632,Sucursal_1,2024-06-11,4,7448
7133,Producto_22,Cliente_1103,Sucursal_3,2024-02-18,4,714
7134,Producto_51,Cliente_688,Sucursal_1,2025-11-30,4,1699
7135,Producto_50,Cliente_1794,Sucursal_13,2023-03-07,4,1182
7136,Producto_66,Cliente_785,Sucursal_13,2025-05-09,4,11092
7137,Producto_72,Cliente_45,Sucursal_8,2023-03-23,1,1005
7138,Producto_11,Cliente_1069,Sucursal_9,2023-09-26,5,474
7139,Producto_72,Cliente_1913,Sucursal_5,2024-04-19,5,2672
7140,Producto_4,Cliente_1148,Sucursal_6,2023-02-02,4,6400
7141,Producto_30,Cliente_1736,Sucursal_4,2025-10-24,2,9755
7142,Producto_78,Cliente_809,Sucursal_14,2024-07-13,4,3502
7143,Producto_40,Cliente_1928,Sucursal_1,2023-02-24,1,2489
7144,Producto_8,Cliente_1286,Sucursal_8,2024-10-30,4,1393
7145,Producto_13,Cliente_525,Sucursal_15,2025-12-11,4,661
7146,Producto_52,Cliente_545,Sucursal_3,2024-12-06,1,13073
7147,Producto_73,Cliente_846,Sucursal_9,2024-03-08,3,3914
7148,Producto_50,Cliente_161,Sucursal_12,2025-03-18,3,282
7149,Producto_2,Cliente_372,Sucursal_3,2025-03-03,1,1129
7150,Producto_3,Cliente_1400,Sucursal_11,2023-05-03,4,10625
7151,Producto_41,Cliente_1381,Sucursal_14,2024-06-10,3,545
7152,Producto_89,Cliente_1491,Sucursal_1,2023-08-03,1,1020
7153,Producto_56,Cliente_1159,Sucursal_10,2025-02-08,4,2841
7154,Producto_92,Cliente_908,Sucursal_9,2024-12-07,1,7218
7155,Producto_60,Cliente_1148,Sucursal_9,2025-10-28,2,3532
7156,Producto_67,Cliente_1703,Sucursal_4,2023-04-01,3,10425
7157,Producto_20,Cliente_913,Sucursal_1,2025-03-06,2,4716
7158,Producto_68,Cliente_1958,Sucursal_6,2024-07-19,3,1364
7159,Producto_74,Cliente_1651,Sucursal_15,2024-09-13,1,10266
7160,Producto_57,Cliente_302,Sucursal_14,2023-02-28,2,1292
7161,Producto_1,Cliente_1676,Sucursal_8,2025-05-18,1,10923
7162,Producto_52,Cliente_914,Sucursal_2,2025-10-18,1,12717
7163,Producto_50,Cliente_1381,Sucursal_12,2023-07-31,2,976
7164,Producto_19,Cliente_506,Sucursal_10,2024-11-10,2,283
7165,Producto_47,Cliente_1762,Sucursal_12,2023-09-28,5,529
7166,Producto_90,Cliente_574,Sucursal_10,2023-10-26,3,1051
7167,Producto_1,Cliente_387,Sucursal_1,2025-06-05,1,9276
7168,Producto_98,Cliente_723,Sucursal_1,2025-03-28,2,4869
7169,Producto_26,Cliente_1455,Sucursal_3,2024-06-26,4,14412
7170,Producto_86,Cliente_823,Sucursal_8,2024-06-05,2,19748
7171,Producto_98,Cliente_1244,Sucursal_2,2023-02-20,1,6733
7172,Producto_34,Cliente_406,Sucursal_15,2024-11-07,2,434
7173,Producto_21,Cliente_56,Sucursal_8,2023-01-17,1,782
7174,Producto_41,Cliente_13,Sucursal_8,2024-04-20,4,1243
7175,Producto_57,Cliente_305,Sucursal_8,2025-08-05,4,798
7176,Producto_54,Cliente_103,Sucursal_11,2024-07-26,4,593
7177,Producto_93,Cliente_288,Sucursal_2,2025-04-25,2,3254
7178,Producto_70,Cliente_770,Sucursal_5,2023-10-03,1,3254
7179,Producto_9,Cliente_1367,Sucursal_14,2025-05-11,4,462
7180,Producto_3,Cliente_180,Sucursal_15,2023-03-01,3,19344
7181,Producto_57,Cliente_1170,Sucursal_12,2025-07-02,3,1854
7182,Producto_59,Cliente_1198,Sucursal_7,2025-10-30,2,17851
7183,Producto_37,Cliente_152,Sucursal_14,2025-05-03,5,975
7184,Producto_44,Cliente_342,Sucursal_12,2024-12-13,4,689
7185,Producto_51,Cliente_1780,Sucursal_4,2023-04-02,1,1642
7186,Producto_9,Cliente_1276,Sucursal_11,2025-01-07,1,339
7187,Producto_30,Cliente_590,Sucursal_7,2023-10-20,3,5443
7188,Producto_59,Cliente_986,Sucursal_4,2025-12-19,5,15704
7189,Producto_16,Cliente_1429,Sucursal_10,2023-11-30,2,1370
7190,Producto_65,Cliente_548,Sucursal_5,2023-01-06,5,1761
7191,Producto_57,Cliente_64,Sucursal_6,2023-02-01,1,2674
7192,Producto_9,Cliente_1881,Sucursal_15,2023-12-17,4,159
7193,Producto_54,Cliente_23,Sucursal_15,2025-03-04,1,1411
7194,Producto_43,Cliente_413,Sucursal_4,2023-08-02,5,8937
7195,Producto_24,Cliente_865,Sucursal_4,2025-04-14,3,1497
7196,Producto_12,Cliente_1950,Sucursal_2,2024-02-02,3,9224
7197,Producto_11,Cliente_1623,Sucursal_14,2023-06-12,1,1256
7198,Producto_55,Cliente_664,Sucursal_6,2023-01-05,5,7085
7199,Producto_31,Cliente_307,Sucursal_1,2024-06-11,5,2294
7200,Producto_56,Cliente_377,Sucursal_11,2023-09-26,3,2388
7201,Producto_85,Cliente_1413,Sucursal_10,2024-11-15,1,1623
7202,Producto_24,Cliente_819,Sucursal_12,2024-09-06,2,1543
7203,Producto_77,Cliente_1687,Sucursal_2,2023-10-26,5,5645
7204,Producto_35,Cliente_852,Sucursal_14,2025-06-23,5,1802
7205,Producto_30,Cliente_939,Sucursal_4,2023-04-25,5,16553
7206,Producto_18,Cliente_1977,Sucursal_15,2024-06-15,3,2660
7207,Producto_80,Cliente_1890,Sucursal_15,2025-01-22,4,7677
7208,Producto_29,Cliente_987,Sucursal_10,2024-11-01,1,3300
7209,Producto_58,Cliente_1710,Sucursal_11,2023-01-12,2,8548
7210,Producto_65,Cliente_1974,Sucursal_10,2025-09-16,2,6730
7211,Producto_91,Cliente_1966,Sucursal_10,2024-04-28,1,1000
7212,Producto_71,Cliente_746,Sucursal_8,2023-06-19,5,2832
7213,Producto_36,Cliente_503,Sucursal_11,2025-01-29,3,1225
7214,Producto_34,Cliente_1866,Sucursal_9,2024-11-28,3,900
7215,Producto_78,Cliente_1601,Sucursal_3,2023-08-03,4,1954
7216,Producto_23,Cliente_1992,Sucursal_2,2023-07-05,5,329
7217,Producto_54,Cliente_421,Sucursal_2,2025-01-12,5,685
7218,Producto_61,Cliente_1764,Sucursal_2,2023-12-20,3,7265
7219,Producto_68,Cliente_316,Sucursal_12,2023-04-17,5,124
7220,Producto_96,Cliente_1073,Sucursal_4,2025-04-14,1,6103
7221,Producto_83,Cliente_1867,Sucursal_13,2025-12-16,3,2651
7222,Producto_4,Cliente_961,Sucursal_6,2024-07-17,1,6158
7223,Producto_51,Cliente_1876,Sucursal_11,2024-08-31,4,1506
7224,Producto_94,Cliente_1570,Sucursal_6,2025-08-30,4,7295
7225,Producto_9,Cliente_1096,Sucursal_12,2024-09-09,3,783
7226,Producto_73,Cliente_1886,Sucursal_6,2024-10-27,3,647
7227,Producto_45,Cliente_1229,Sucursal_7,2023-03-13,1,789
7228,Producto_12,Cliente_1125,Sucursal_5,2023-02-25,4,14224
7229,Producto_61,Cliente_1662,Sucursal_8,2025-09-23,2,5474
7230,Producto_89,Cliente_1172,Sucursal_5,2025-11-05,2,4171
7231,Producto_63,Cliente_972,Sucursal_10,2023-12-23,2,7341
7232,Producto_93,Cliente_1087,Sucursal_8,2025-05-25,1,4466
7233,Producto_16,Cliente_1147,Sucursal_1,2023-03-22,3,1221
7234,Producto_13,Cliente_891,Sucursal_14,2023-07-08,2,1432
7235,Producto_18,Cliente_1637,Sucursal_12,2025-03-31,2,2040
7236,Producto_34,Cliente_200,Sucursal_3,2024-06-26,1,2824
7237,Producto_13,Cliente_1800,Sucursal_3,2025-11-09,1,750
7238,Producto_49,Cliente_510,Sucursal_11,2023-08-14,5,2161
7239,Producto_70,Cliente_1615,Sucursal_6,2023-12-19,4,5753
7240,Producto_77,Cliente_726,Sucursal_4,2024-07-29,4,8178
7241,Producto_65,Cliente_1462,Sucursal_11,2023-04-05,4,2233
7242,Producto_60,Cliente_1082,Sucursal_12,2023-01-30,5,13389
7243,Producto_31,Cliente_1194,Sucursal_5,2024-08-12,5,940
7244,Producto_64,Cliente_1777,Sucursal_1,2024-09-26,3,9783
7245,Producto_30,Cliente_955,Sucursal_6,2023-10-11,5,12322
7246,Producto_66,Cliente_1279,Sucursal_15,2025-07-13,4,4275
7247,Producto_68,Cliente_742,Sucursal_5,2024-05-15,4,826
7248,Producto_46,Cliente_1584,Sucursal_9,2023-04-22,0,7565
7249,Producto_32,Cliente_462,Sucursal_12,2023-06-28,1,2875
7250,Producto_33,Cliente_433,Sucursal_6,2025-04-07,5,12295
7251,Producto_84,Cliente_1547,Sucursal_10,2024-10-26,3,1356
7252,Producto_84,Cliente_363,Sucursal_1,2023-05-19,1,1044
7253,Producto_92,Cliente_1348,Sucursal_3,2025-09-04,4,3706
7254,Producto_6,Cliente_704,Sucursal_4,2023-01-06,4,9058
7255,Producto_24,Cliente_1405,Sucursal_9,2023-09-09,3,2026
7256,Producto_72,Cliente_836,Sucursal_1,2024-03-26,2,7917
7257,Producto_76,Cliente_1647,Sucursal_13,2024-03-02,3,403
7258,Producto_34,Cliente_1655,Sucursal_15,2023-03-19,1,2359
7259,Producto_58,Cliente_1691,Sucursal_2,2025-05-31,1,10346
7260,Producto_79,Cliente_1145,Sucursal_5,2023-03-03,1,13731
7261,Producto_92,Cliente_483,Sucursal_11,2025-09-28,5,6812
7262,Producto_78,Cliente_145,Sucursal_14,2023-05-23,2,3538
7263,Producto_61,Cliente_193,Sucursal_12,2023-01-01,5,7301
7264,Producto_98,Cliente_377,Sucursal_1,2025-01-10,2,7011
7265,Producto_57,Cliente_1668,Sucursal_3,2023-10-22,5,2451
7266,Producto_92,Cliente_1623,Sucursal_10,2023-03-15,3,14540
7267,Producto_38,Cliente_1609,Sucursal_11,2023-05-31,2,7524
7268,Producto_53,Cliente_442,Sucursal_11,2023-09-26,1,8619
7269,Producto_79,Cliente_1821,Sucursal_13,2025-09-07,3,10925
7270,Producto_48,Cliente_1641,Sucursal_14,2024-04-17,4,1252
7271,Producto_92,Cliente_364,Sucursal_2,2023-07-04,1,6929
7272,Producto_20,Cliente_1057,Sucursal_10,2024-02-22,5,3709
7273,Producto_71,Cliente_578,Sucursal_14,2024-10-24,5,4291
7274,Producto_11,Cliente_1425,Sucursal_8,2024-12-26,4,1608
7275,Producto_30,Cliente_1875,Sucursal_2,2024-03-23,2,12551
7276,Producto_20,Cliente_1164,Sucursal_3,2025-10-06,1,3323
7277,Producto_76,Cliente_887,Sucursal_9,2024-01-06,5,1793
7278,Producto_12,Cliente_22,Sucursal_14,2023-12-25,3,11386
7279,Producto_42,Cliente_991,Sucursal_13,2025-05-09,3,3656
7280,Producto_5,Cliente_86,Sucursal_15,2023-12-03,2,2675
7281,Producto_84,Cliente_871,Sucursal_15,2024-07-03,3,1250
7282,Producto_48,Cliente_53,Sucursal_4,2025-01-18,4,1714
7283,Producto_34,Cliente_147,Sucursal_1,2024-03-15,3,2042
7284,Producto_5,Cliente_734,Sucursal_15,2023-04-12,1,504
7285,Producto_32,Cliente_158,Sucursal_9,2025-06-05,3,3149
7286,Producto_60,Cliente_1743,Sucursal_5,2025-08-02,4,9943
7287,Producto_92,Cliente_312,Sucursal_14,2024-01-21,3,8641
7288,Producto_56,Cliente_409,Sucursal_14,2024-01-17,1,1213
7289,Producto_86,Cliente_966,Sucursal_1,2024-06-01,1,16337
7290,Producto_52,Cliente_1308,Sucursal_1,2023-03-24,4,5651
7291,Producto_74,Cliente_843,Sucursal_11,2024-11-28,3,9380
7292,Producto_86,Cliente_970,Sucursal_4,2025-01-07,5,14659
7293,Producto_36,Cliente_1627,Sucursal_4,2024-10-06,1,1005
7294,Producto_50,Cliente_1330,Sucursal_7,2025-06-29,2,888
7295,Producto_99,Cliente_576,Sucursal_12,2023-10-10,3,802
7296,Producto_96,Cliente_847,Sucursal_12,2024-03-29,4,6755
7297,Producto_92,Cliente_581,Sucursal_10,2024-04-02,3,4139
7298,Producto_80,Cliente_764,Sucursal_2,2023-08-09,2,6981
7299,Producto_13,Cliente_1805,Sucursal_5,2025-07-07,3,711
7300,Producto_93,Cliente_1742,Sucursal_3,2025-12-22,3,1336
7301,Producto_50,Cliente_1763,Sucursal_6,2025-04-17,5,1201
7302,Producto_52,Cliente_1806,Sucursal_10,2025-12-07,1,6953
7303,Producto_98,Cliente_1503,Sucursal_14,2025-11-24,4,6650
7304,Producto_41,Cliente_1541,Sucursal_3,2025-08-30,2,794
7305,Producto_75,Cliente_1870,Sucursal_5,2023-03-03,2,730
7306,Producto_36,Cliente_1496,Sucursal_7,2024-02-21,5,2275
7307,Producto_43,Cliente_1976,Sucursal_3,2024-10-02,5,16953
7308,Producto_92,Cliente_1373,Sucursal_7,2025-09-20,4,8511
7309,Producto_64,Cliente_997,Sucursal_14,2024-03-17,1,3153
7310,Producto_93,Cliente_399,Sucursal_13,2025-05-12,4,1910
7311,Producto_41,Cliente_1055,Sucursal_15,2024-07-06,2,797
7312,Producto_23,Cliente_1240,Sucursal_14,2025-01-31,2,1186
7313,Producto_25,Cliente_411,Sucursal_1,2023-11-06,2,16309
7314,Producto_98,Cliente_710,Sucursal_11,2025-08-21,5,5867
7315,Producto_43,Cliente_139,Sucursal_5,2025-04-27,1,16076
7316,Producto_64,Cliente_624,Sucursal_10,2025-12-15,2,8261
7317,Producto_47,Cliente_1527,Sucursal_12,2023-08-24,1,1474
7318,Producto_57,Cliente_1919,Sucursal_12,2023-08-25,1,1923
7319,Producto_20,Cliente_1972,Sucursal_5,2023-08-12,1,2088
7320,Producto_43,Cliente_407,Sucursal_12,2025-04-06,2,15127
7321,Producto_73,Cliente_670,Sucursal_3,2025-01-27,3,4698
7322,Producto_42,Cliente_782,Sucursal_1,2023-08-12,1,2649
7323,Producto_14,Cliente_1286,Sucursal_2,2025-11-24,1,11611
7324,Producto_97,Cliente_1780,Sucursal_7,2024-04-07,1,14283
7325,Producto_14,Cliente_1534,Sucursal_1,2025-06-08,4,17344
7326,Producto_22,Cliente_489,Sucursal_15,2025-08-01,4,818
7327,Producto_20,Cliente_1473,Sucursal_12,2024-04-26,5,1337
7328,Producto_44,,Sucursal_3,2023-06-06,4,1322
7329,Producto_3,Cliente_1420,Sucursal_14,2024-09-23,4,14946
7330,Producto_53,Cliente_1309,Sucursal_7,2023-06-28,2,5290
7331,Producto_99,Cliente_1592,Sucursal_10,2025-05-28,4,1840
7332,Producto_72,Cliente_735,Sucursal_13,2023-11-28,2,1984
7333,Producto_74,Cliente_784,Sucursal_3,2024-10-30,4,8920
7334,Producto_39,Cliente_1474,Sucursal_3,2024-12-06,3,1146
7335,Producto_95,Cliente_20,Sucursal_2,2025-07-02,1,8856
7336,Producto_88,Cliente_865,Sucursal_8,2025-11-08,1,7024
7337,Producto_35,Cliente_541,Sucursal_10,2023-01-03,5,2104
7338,Producto_71,Cliente_696,Sucursal_2,2024-02-04,5,1814
7339,Producto_74,Cliente_306,Sucursal_3,2023-07-06,1,3504
7340,Producto_98,Cliente_346,Sucursal_13,2024-10-18,4,3928
7341,Producto_28,Cliente_494,Sucursal_11,2025-01-06,1,14621
7342,Producto_71,Cliente_517,Sucursal_6,2024-07-26,1,4533
7343,Producto_10,Cliente_1157,Sucursal_13,2024-09-02,2,1460
7344,Producto_12,Cliente_1416,Sucursal_2,2024-05-03,3,10053
7345,Producto_7,Cliente_605,Sucursal_11,2025-09-21,5,1146
7346,Producto_57,Cliente_1623,Sucursal_5,2023-07-27,2,2663
7347,Producto_98,,Sucursal_5,2025-08-02,2,1817
7348,Producto_60,Cliente_147,Sucursal_1,2023-09-03,5,8023
7349,Producto_89,Cliente_954,Sucursal_3,2023-05-27,2,5678
7350,Producto_7,Cliente_513,Sucursal_7,2023-11-27,4,398
7351,Producto_28,Cliente_1019,Sucursal_8,2024-11-06,2,7858
7352,Producto_36,Cliente_122,Sucursal_11,2025-12-27,3,2743
7353,Producto_72,Cliente_1534,Sucursal_10,2023-02-04,3,4674
7354,Producto_74,Cliente_377,Sucursal_10,2025-12-06,2,5636
7355,Producto_63,Cliente_510,Sucursal_5,2024-09-17,5,4618
7356,Producto_75,Cliente_1124,Sucursal_9,2023-12-14,5,620
7357,Producto_54,Cliente_1152,Sucursal_14,2025-02-11,2,1068
7358,Producto_32,Cliente_1938,Sucursal_5,2025-06-29,3,4074
7359,Producto_18,Cliente_453,Sucursal_11,2024-06-14,2,2660
7360,Producto_33,Cliente_1853,Sucursal_13,2023-11-11,3,9437
7361,Producto_42,Cliente_1040,Sucursal_3,2024-07-05,3,1356
7362,Producto_16,Cliente_439,Sucursal_11,2025-12-29,3,1236
7363,Producto_51,Cliente_453,Sucursal_7,2025-01-26,5,674
7364,Producto_56,Cliente_229,Sucursal_11,2025-10-26,5,1092
7365,Producto_95,Cliente_779,Sucursal_4,2024-07-26,2,10534
7366,Producto_54,Cliente_507,Sucursal_7,2023-12-20,4,1069
7367,Producto_24,Cliente_91,Sucursal_3,2024-07-25,3,2196
7368,Producto_1,Cliente_1375,Sucursal_6,2023-08-06,3,10137
7369,Producto_41,Cliente_1244,Sucursal_10,2024-07-13,4,836
7370,Producto_26,Cliente_1308,Sucursal_11,2024-08-29,3,6909
7371,Producto_91,Cliente_304,Sucursal_13,2025-01-03,5,2426
7372,Producto_59,Cliente_786,Sucursal_5,2023-01-20,1,8902
7373,Producto_57,Cliente_480,Sucursal_4,2025-03-13,5,739
7374,Producto_76,Cliente_641,Sucursal_11,2023-01-22,4,1249
7375,Producto_91,Cliente_365,Sucursal_3,2024-11-05,4,2722
7376,Producto_58,Cliente_1973,Sucursal_9,2024-11-04,1,5543
7377,Producto_26,Cliente_834,Sucursal_13,2025-05-31,4,6820
7378,Producto_48,Cliente_1150,Sucursal_14,2025-04-05,3,761
7379,Producto_52,Cliente_615,Sucursal_5,2025-02-11,2,11504
7380,Producto_45,Cliente_351,Sucursal_1,2023-10-15,2,765
7381,Producto_89,Cliente_29,Sucursal_10,2024-08-20,3,4217
7382,Producto_18,Cliente_65,Sucursal_1,2024-12-11,3,505
7383,Producto_36,Cliente_366,Sucursal_5,2024-08-12,2,1071
7384,Producto_24,Cliente_1135,Sucursal_14,2025-04-23,4,1056
7385,Producto_8,Cliente_1228,Sucursal_12,2023-04-09,1,1104
7386,Producto_19,Cliente_439,Sucursal_5,2023-09-15,1,742
7387,Producto_91,Cliente_1169,Sucursal_3,2023-02-28,3,2253
7388,Producto_10,Cliente_1208,Sucursal_5,2024-07-31,1,1033
7389,Producto_20,Cliente_1345,Sucursal_5,2023-04-29,5,3383
7390,Producto_57,Cliente_624,Sucursal_1,2025-09-28,5,823
7391,Producto_39,Cliente_1226,Sucursal_8,2023-09-30,3,260
7392,Producto_89,Cliente_1887,Sucursal_5,2024-05-24,1,1362
7393,Producto_37,Cliente_692,Sucursal_4,2023-03-27,4,471
7394,Producto_2,Cliente_1381,Sucursal_2,2023-01-12,3,689
7395,Producto_4,Cliente_1167,Sucursal_6,2025-03-15,1,4868
7396,Producto_66,Cliente_1031,Sucursal_2,2024-03-18,4,4100
7397,Producto_61,Cliente_1052,Sucursal_7,2025-09-25,2,11526
7398,Producto_73,Cliente_147,Sucursal_15,2023-07-21,1,3377
7399,Producto_84,Cliente_630,Sucursal_5,2025-08-24,2,559
7400,Producto_17,Cliente_1797,Sucursal_6,2025-08-20,3,1018
7401,Producto_83,Cliente_1747,Sucursal_11,2025-01-27,5,1009
7402,Producto_89,Cliente_947,Sucursal_10,2023-12-12,5,6496
7403,Producto_26,Cliente_11,Sucursal_9,2023-07-28,4,5386
7404,Producto_69,Cliente_1288,Sucursal_7,2024-01-11,3,13155
7405,Producto_76,Cliente_330,Sucursal_2,2024-02-15,3,663
7406,Producto_25,Cliente_1059,Sucursal_12,2025-04-10,1,17834
7407,Producto_67,Cliente_405,Sucursal_2,2024-01-12,1,14687
7408,Producto_78,Cliente_488,Sucursal_6,2025-12-10,2,3899
7409,Producto_87,Cliente_1541,Sucursal_13,2023-02-25,3,10760
7410,Producto_11,Cliente_1739,Sucursal_12,2024-06-27,3,1586
7411,Producto_89,Cliente_1892,Sucursal_5,2024-03-19,1,2978
7412,Producto_64,Cliente_1267,Sucursal_9,2025-11-10,4,11536
7413,Producto_63,Cliente_1196,Sucursal_9,2024-05-14,1,5957
7414,Producto_45,Cliente_1398,Sucursal_9,2024-02-24,2,1152
7415,Producto_88,Cliente_549,Sucursal_11,2024-02-16,1,5384
7416,Producto_19,Cliente_1144,Sucursal_10,2024-12-09,2,808
7417,Producto_76,Cliente_578,Sucursal_3,2025-05-16,2,1122
7418,Producto_92,Cliente_1775,Sucursal_14,2024-04-18,1,11612
7419,Producto_30,Cliente_644,Sucursal_11,2025-09-17,5,13116
7420,Producto_86,Cliente_686,Sucursal_13,2023-03-28,4,12323
7421,Producto_57,Cliente_983,Sucursal_10,2025-06-22,1,1554
