cliente,genero,edad,ciudad_cliente
Cliente_1218,Masculino,23,Monterrey
Cliente_543,Femenino,24,tapachula
Cliente_515,Femenino,45,tijuana
Cliente_637,Femenino,29,PUEBLA
Cliente_1574,Masculino,48,MÉRIDA
Cliente_132,Femenino,26,Ciudad de México
Cliente_928,Femenino,50,ciudad de méxico
Cliente_686,Femenino,46,tapachula
Cliente_748,Masculino,28,GUADALAJARA
Cliente_799,Femenino,65,guadalajara
Cliente_573,Masculino,69,CIUDAD DE MÉXICO
Cliente_1242,Femenino,39,león
Cliente_775,Femenino,23,tuxtla gutiérrez
Cliente_280,Femenino,45,TAPACHULA
Cliente_1899,Femenino,29,Tijuana
Cliente_1030,Femenino,44,Ciudad de México
Cliente_676,Femenino,52,mérida
Cliente_860,Femenino,19,LEÓN
Cliente_1933,Femenino,50,monterrey
Cliente_1398,Masculino,28,puebla
Cliente_370,Masculino,41,Ciudad de México
Cliente_1154,Femenino,58,TAPACHULA
Cliente_27,Femenino,54,monterrey
Cliente_909,Femenino,35,MÉRIDA
Cliente_743,Masculino,25,cancún
Cliente_1299,Masculino,68,CANCÚN
Cliente_1674,Masculino,61,guadalajara
Cliente_51,Femenino,48,monterrey
Cliente_1893,Masculino,49,mérida
Cliente_219,Femenino,52,mérida
Cliente_1305,Femenino,56,Tapachula
Cliente_1808,Masculino,70,TUXTLA GUTIÉRREZ
Cliente_1801,Femenino,57,TUXTLA GUTIÉRREZ
Cliente_1139,Masculino,65,león
Cliente_127,Femenino,37,Tijuana
Cliente_1437,Femenino,67,TUXTLA GUTIÉRREZ
Cliente_339,Masculino,32,Tijuana
Cliente_1665,Femenino,46,Mérida
Cliente_160,Masculino,55,CIUDAD DE MÉXICO
Cliente_1392,Femenino,61,TIJUANA
Cliente_1856,Masculino,59,león
Cliente_1180,Masculino,26,Tuxtla Gutiérrez
Cliente_1911,Masculino,54,Mérida
Cliente_1470,Femenino,25,CANCÚN
Cliente_614,Femenino,60,MONTERREY
Cliente_1354,Femenino,67,CANCÚN
Cliente_1444,Masculino,49,Tuxtla Gutiérrez
Cliente_1500,Masculino,65,tapachula
Cliente_369,Masculino,18,TAPACHULA
Cliente_1228,Masculino,58,Puebla
Cliente_1328,Femenino,57,ciudad de méxico
Cliente_581,Femenino,26,CIUDAD DE MÉXICO
Cliente_72,Masculino,32,tuxtla gutiérrez
Cliente_1184,Masculino,23,tijuana
Cliente_1817,Femenino,26,Monterrey
Cliente_1418,Femenino,42,guadalajara
Cliente_1116,Masculino,24,tuxtla gutiérrez
Cliente_136,Femenino,65,puebla
Cliente_984,Femenino,37,TUXTLA GUTIÉRREZ
Cliente_126,Masculino,50,TIJUANA
Cliente_195,Femenino,19,TAPACHULA
Cliente_1816,Femenino,43,León
Cliente_24,Femenino,43,CIUDAD DE MÉXICO
Cliente_1554,Femenino,62,cancún
Cliente_684,Femenino,54,cancún
Cliente_200,Masculino,20,tijuana
Cliente_1696,Masculino,62,Tijuana
Cliente_682,Femenino,62,TAPACHULA
Cliente_1199,Masculino,70,guadalajara
Cliente_1340,Femenino,51,LEÓN
Cliente_103,Femenino,33,Tuxtla Gutiérrez
Cliente_174,Masculino,41,Ciudad de México
Cliente_369,Masculino,18,Tapachula
Cliente_382,Masculino,25,tijuana
Cliente_1446,Masculino,67,cancún
Cliente_404,Masculino,38,LEÓN
Cliente_1416,Masculino,26,PUEBLA
Cliente_359,Femenino,28,TUXTLA GUTIÉRREZ
Cliente_1755,Masculino,58,monterrey
Cliente_1867,Femenino,58,Puebla
Cliente_388,Masculino,69,Mérida
Cliente_1508,Femenino,61,MÉRIDA
Cliente_400,Femenino,39,tijuana
Cliente_1030,Femenino,44,ciudad de méxico
Cliente_2000,Masculino,25,mérida
Cliente_405,Femenino,70,Guadalajara
Cliente_1178,Femenino,47,TAPACHULA
Cliente_1668,Masculino,27,león
Cliente_272,Femenino,47,GUADALAJARA
Cliente_238,Femenino,54,CANCÚN
Cliente_1380,Femenino,31,PUEBLA
Cliente_1987,Femenino,32,Mérida
Cliente_1231,Masculino,32,TUXTLA GUTIÉRREZ
Cliente_1944,Masculino,39,GUADALAJARA
Cliente_1514,Femenino,45,ciudad de méxico
Cliente_378,Femenino,61,Puebla
Cliente_1469,Masculino,18,TIJUANA
Cliente_245,Femenino,62,Tapachula
Cliente_1086,Femenino,26,Guadalajara
Cliente_1567,Femenino,61,guadalajara
Cliente_1961,Femenino,32,Tapachula
Cliente_1849,Femenino,65,TAPACHULA
Cliente_301,Femenino,25,Mérida
Cliente_1431,Masculino,21,mérida
Cliente_1449,Femenino,59,CANCÚN
Cliente_174,Masculino,41,Ciudad de México
Cliente_804,Masculino,65,MÉRIDA
Cliente_299,Femenino,58,CANCÚN
Cliente_1955,Masculino,66,ciudad de méxico
Cliente_411,Femenino,19,Ciudad de México
Cliente_23,Masculino,39,guadalajara
Cliente_159,Femenino,62,LEÓN
Cliente_1969,Masculino,36,MONTERREY
Cliente_1807,Masculino,58,León
Cliente_1352,Masculino,24,león
Cliente_1578,Masculino,37,Tapachula
Cliente_140,Femenino,60,Puebla
Cliente_1693,Masculino,52,cancún
Cliente_1054,Femenino,55,MÉRIDA
Cliente_819,Femenino,29,PUEBLA
Cliente_834,Masculino,21,león
Cliente_1726,Masculino,66,tijuana
Cliente_1071,Femenino,63,León
Cliente_69,Masculino,54,Mérida
Cliente_636,Masculino,48,cancún
Cliente_1733,Femenino,46,monterrey
Cliente_1343,Femenino,44,TUXTLA GUTIÉRREZ
Cliente_369,Masculino,18,TAPACHULA
Cliente_1078,Masculino,27,Puebla
Cliente_587,Femenino,18,Cancún
Cliente_570,Femenino,27,mérida
Cliente_1903,Femenino,30,Guadalajara
Cliente_416,Masculino,54,TIJUANA
Cliente_374,Femenino,49,PUEBLA
Cliente_747,Masculino,21,TUXTLA GUTIÉRREZ
Cliente_555,Femenino,43,tijuana
Cliente_1688,Femenino,39,Puebla
Cliente_77,Masculino,39,Ciudad de México
Cliente_1748,Masculino,22,león
Cliente_1631,Femenino,34,ciudad de méxico
Cliente_425,Masculino,38,Ciudad de México
Cliente_629,Masculino,58,PUEBLA
Cliente_274,Femenino,28,mérida
Cliente_1810,Masculino,70,puebla
Cliente_860,Femenino,19,león
Cliente_1235,Femenino,24,CANCÚN
Cliente_551,Femenino,38,Monterrey
Cliente_468,Masculino,32,tapachula
Cliente_1051,Femenino,37,MONTERREY
Cliente_1680,Masculino,25,puebla
Cliente_1582,Masculino,47,Mérida
Cliente_1109,Masculino,35,ciudad de méxico
Cliente_1830,Masculino,47,tuxtla gutiérrez
Cliente_684,Femenino,54,Cancún
Cliente_349,Masculino,34,monterrey
Cliente_910,Masculino,58,mérida
Cliente_647,Femenino,50,TIJUANA
Cliente_1255,Femenino,69,LEÓN
Cliente_1935,Masculino,58,guadalajara
Cliente_490,Femenino,59,Monterrey
Cliente_18,Masculino,33,tijuana
Cliente_563,Masculino,54,Tijuana
Cliente_694,Femenino,26,Monterrey
Cliente_1449,Femenino,59,Cancún
Cliente_655,Femenino,56,León
Cliente_625,Femenino,66,león
Cliente_1081,Femenino,60,CIUDAD DE MÉXICO
Cliente_1845,Masculino,22,Tuxtla Gutiérrez
Cliente_9,Femenino,61,Monterrey
Cliente_647,Femenino,50,Tijuana
Cliente_400,Femenino,39,TIJUANA
Cliente_135,Masculino,35,león
Cliente_1087,Masculino,59,TAPACHULA
Cliente_1874,Femenino,42,León
Cliente_1169,Masculino,40,MONTERREY
Cliente_390,Masculino,22,MONTERREY
Cliente_730,Femenino,67,Mérida
Cliente_402,Femenino,49,Ciudad de México
Cliente_720,Masculino,60,León
Cliente_1454,Masculino,54,ciudad de méxico
Cliente_981,Femenino,28,cancún
Cliente_699,Masculino,70,Puebla
Cliente_1035,Masculino,23,GUADALAJARA
Cliente_274,Femenino,28,MÉRIDA
Cliente_295,Masculino,53,MONTERREY
Cliente_1686,Femenino,53,tuxtla gutiérrez
Cliente_240,Femenino,55,GUADALAJARA
Cliente_1811,Masculino,46,LEÓN
Cliente_981,Femenino,28,cancún
Cliente_857,Masculino,53,Tapachula
Cliente_992,Masculino,25,LEÓN
Cliente_1361,Masculino,64,guadalajara
Cliente_867,Masculino,70,Mérida
Cliente_1689,Masculino,27,LEÓN
Cliente_1246,Masculino,30,tuxtla gutiérrez
Cliente_1176,Femenino,38,CIUDAD DE MÉXICO
Cliente_1466,Femenino,26,PUEBLA
Cliente_776,Femenino,18,mérida
Cliente_935,Femenino,67,LEÓN
Cliente_1115,Masculino,57,Mérida
Cliente_1780,Femenino,18,Puebla
Cliente_555,Femenino,43,TIJUANA
Cliente_1162,Femenino,28,TAPACHULA
Cliente_1616,Masculino,67,Mérida
Cliente_350,Femenino,56,Monterrey
Cliente_659,Femenino,22,guadalajara
Cliente_54,Masculino,65,Monterrey
Cliente_1559,Masculino,26,león
Cliente_1835,Masculino,35,Ciudad de México
Cliente_1161,Femenino,50,Tuxtla Gutiérrez
Cliente_68,Masculino,39,puebla
Cliente_1884,Masculino,38,León
Cliente_801,Femenino,54,tijuana
Cliente_828,Femenino,60,TIJUANA
Cliente_1132,Femenino,33,tapachula
Cliente_569,Femenino,31,Tapachula
Cliente_1362,Femenino,62,PUEBLA
Cliente_1980,Femenino,24,Tapachula
Cliente_1626,Femenino,67,tijuana
Cliente_1949,Femenino,70,monterrey
Cliente_334,Femenino,70,tuxtla gutiérrez
Cliente_1174,Masculino,26,LEÓN
Cliente_1475,Masculino,34,León
Cliente_1655,Masculino,35,Tapachula
Cliente_1456,Masculino,63,CANCÚN
Cliente_797,Masculino,51,TUXTLA GUTIÉRREZ
Cliente_1492,Femenino,60,monterrey
Cliente_384,Masculino,31,mérida
Cliente_968,Femenino,65,Guadalajara
Cliente_456,Masculino,19,tijuana
Cliente_616,Femenino,47,cancún
Cliente_1820,Masculino,46,Guadalajara
Cliente_235,Masculino,40,Cancún
Cliente_1731,Femenino,55,CANCÚN
Cliente_1991,Femenino,59,Ciudad de México
Cliente_1702,Masculino,26,TUXTLA GUTIÉRREZ
Cliente_1991,Femenino,59,Ciudad de México
Cliente_880,Masculino,49,CANCÚN
Cliente_1236,Femenino,64,Puebla
,Femenino,64,TUXTLA GUTIÉRREZ
Cliente_1057,Femenino,24,Tapachula
Cliente_1877,Masculino,53,Ciudad de México
Cliente_272,Femenino,47,guadalajara
Cliente_1120,Femenino,39,Monterrey
Cliente_1043,Femenino,22,MONTERREY
Cliente_1379,Masculino,56,Tijuana
Cliente_267,Femenino,67,LEÓN
Cliente_394,,63,CANCÚN
Cliente_331,Masculino,56,TUXTLA GUTIÉRREZ
Cliente_1917,Femenino,66,GUADALAJARA
Cliente_1524,Masculino,39,MÉRIDA
Cliente_868,Femenino,30,Tuxtla Gutiérrez
Cliente_1671,Masculino,54,Ciudad de México
Cliente_286,Femenino,32,Tuxtla Gutiérrez
Cliente_1693,Masculino,52,CANCÚN
Cliente_1443,Masculino,25,CANCÚN
Cliente_1151,Masculino,70,Tapachula
Cliente_198,Masculino,31,Mérida
Cliente_1619,Femenino,70,PUEBLA
Cliente_1586,Femenino,57,Guadalajara
Cliente_579,Masculino,31,TIJUANA
Cliente_103,Femenino,33,TUXTLA GUTIÉRREZ
Cliente_729,Femenino,29,Tapachula
Cliente_1582,Masculino,47,Mérida
Cliente_378,Femenino,61,PUEBLA
Cliente_706,Masculino,25,mérida
Cliente_1739,Femenino,34,GUADALAJARA
Cliente_1414,Femenino,49,Monterrey
Cliente_503,Masculino,41,Cancún
Cliente_1164,Femenino,43,TUXTLA GUTIÉRREZ
Cliente_1692,Femenino,19,CIUDAD DE MÉXICO
Cliente_1271,Masculino,64,tijuana
Cliente_1163,Femenino,18,Tijuana
Cliente_1091,Femenino,60,PUEBLA
Cliente_44,Femenino,65,cancún
Cliente_1718,Masculino,25,monterrey
Cliente_581,Femenino,26,ciudad de méxico
Cliente_1762,Masculino,51,Guadalajara
Cliente_1745,Femenino,61,puebla
Cliente_689,Femenino,44,TIJUANA
Cliente_1133,Femenino,51,Monterrey
Cliente_833,Femenino,58,tijuana
Cliente_1252,Femenino,51,puebla
Cliente_1100,Femenino,47,MONTERREY
Cliente_1043,Femenino,22,MONTERREY
Cliente_1677,Masculino,36,CANCÚN
Cliente_165,Femenino,57,CIUDAD DE MÉXICO
Cliente_1475,Masculino,34,León
Cliente_180,Femenino,55,LEÓN
Cliente_29,Masculino,63,Puebla
Cliente_1712,Masculino,20,Ciudad de México
Cliente_136,Femenino,65,PUEBLA
Cliente_821,Masculino,68,GUADALAJARA
Cliente_34,Masculino,42,Ciudad de México
Cliente_1746,Masculino,67,Tuxtla Gutiérrez
Cliente_1953,Masculino,19,MONTERREY
Cliente_1534,Masculino,62,PUEBLA
Cliente_354,Femenino,29,LEÓN
Cliente_1442,Femenino,53,Mérida
Cliente_429,Masculino,20,TAPACHULA
Cliente_484,Masculino,62,cancún
Cliente_1429,Femenino,65,CANCÚN
Cliente_16,Masculino,22,Tijuana
Cliente_1176,Femenino,38,Ciudad de México
Cliente_61,Masculino,47,guadalajara
Cliente_466,Masculino,45,LEÓN
Cliente_62,Masculino,32,tijuana
Cliente_287,Femenino,60,GUADALAJARA
Cliente_8,Femenino,27,Puebla
Cliente_147,Femenino,62,TAPACHULA
Cliente_41,Femenino,21,tapachula
Cliente_1185,Masculino,31,MONTERREY
Cliente_63,Masculino,30,guadalajara
Cliente_1226,Masculino,65,Puebla
Cliente_1976,Masculino,65,tuxtla gutiérrez
Cliente_657,Femenino,46,mérida
Cliente_174,Masculino,41,Ciudad de México
Cliente_1848,Femenino,69,LEÓN
Cliente_1406,Femenino,21,Tuxtla Gutiérrez
Cliente_609,Masculino,19,Ciudad de México
Cliente_597,Masculino,69,TAPACHULA
Cliente_1168,Femenino,26,león
Cliente_534,Masculino,53,MONTERREY
Cliente_776,Femenino,18,MÉRIDA
Cliente_1843,Femenino,52,Guadalajara
Cliente_946,Femenino,22,PUEBLA
Cliente_552,Femenino,70,ciudad de méxico
Cliente_517,Masculino,63,Guadalajara
Cliente_846,Masculino,52,cancún
Cliente_1973,Masculino,54,monterrey
Cliente_1741,Masculino,59,guadalajara
Cliente_1410,Femenino,21,Ciudad de México
Cliente_998,Masculino,55,MÉRIDA
Cliente_1171,Femenino,51,tapachula
Cliente_1890,Femenino,51,LEÓN
Cliente_343,Femenino,28,mérida
Cliente_1442,Femenino,53,Mérida
Cliente_41,Femenino,21,Tapachula
Cliente_855,Masculino,47,puebla
Cliente_785,Femenino,32,tijuana
Cliente_1394,Masculino,51,tuxtla gutiérrez
Cliente_1311,Femenino,47,GUADALAJARA
Cliente_1557,Masculino,52,GUADALAJARA
Cliente_193,Femenino,63,CIUDAD DE MÉXICO
Cliente_288,Masculino,66,Tapachula
Cliente_501,Femenino,33,TAPACHULA
Cliente_496,Femenino,64,Puebla
Cliente_1986,Masculino,51,LEÓN
Cliente_49,Masculino,27,tuxtla gutiérrez
Cliente_379,Femenino,65,Puebla
Cliente_933,Femenino,29,Tapachula
Cliente_1608,Masculino,40,monterrey
Cliente_133,Femenino,64,Guadalajara
Cliente_1486,Femenino,27,Monterrey
Cliente_889,Masculino,49,CANCÚN
Cliente_948,Femenino,22,CIUDAD DE MÉXICO
Cliente_222,Masculino,50,CANCÚN
Cliente_396,Femenino,58,Guadalajara
Cliente_190,Masculino,32,monterrey
Cliente_1641,Femenino,40,guadalajara
Cliente_1506,Femenino,46,mérida
Cliente_422,Masculino,62,león
Cliente_242,Masculino,36,LEÓN
Cliente_594,Masculino,42,león
Cliente_1684,Femenino,60,Cancún
Cliente_581,Femenino,26,Ciudad de México
Cliente_1763,Femenino,68,tijuana
Cliente_1780,Femenino,18,puebla
Cliente_838,Masculino,49,monterrey
Cliente_309,Femenino,45,Guadalajara
Cliente_1945,Masculino,24,ciudad de méxico
Cliente_1214,Masculino,38,tijuana
Cliente_1011,Masculino,38,León
Cliente_1125,Masculino,61,tapachula
Cliente_729,Femenino,29,TAPACHULA
Cliente_1663,Masculino,70,Tapachula
Cliente_1765,Masculino,64,monterrey
Cliente_1708,Femenino,57,tapachula
Cliente_1967,Masculino,60,TAPACHULA
Cliente_1332,Masculino,57,Tapachula
Cliente_7,Femenino,66,tijuana
Cliente_1452,Masculino,31,TUXTLA GUTIÉRREZ
Cliente_403,Masculino,33,Guadalajara
Cliente_435,Femenino,35,león
Cliente_568,Masculino,42,Ciudad de México
Cliente_998,Masculino,55,MÉRIDA
Cliente_99,Masculino,66,TAPACHULA
Cliente_1469,Masculino,18,tijuana
Cliente_1344,Masculino,58,ciudad de méxico
Cliente_1135,Masculino,48,cancún
Cliente_960,Masculino,39,tapachula
Cliente_1499,Masculino,65,Monterrey
Cliente_845,Masculino,26,Tuxtla Gutiérrez
Cliente_1406,Femenino,21,tuxtla gutiérrez
Cliente_1140,Femenino,28,ciudad de méxico
Cliente_1869,Masculino,60,TIJUANA
Cliente_881,Masculino,48,CANCÚN
Cliente_435,Femenino,35,LEÓN
Cliente_267,Femenino,67,león
Cliente_896,Femenino,55,Tapachula
Cliente_1298,Masculino,68,Ciudad de México
Cliente_1057,Femenino,24,TAPACHULA
Cliente_1272,Femenino,59,cancún
Cliente_935,Femenino,67,LEÓN
Cliente_581,Femenino,26,CIUDAD DE MÉXICO
Cliente_1696,Masculino,62,TIJUANA
Cliente_1590,Femenino,44,monterrey
Cliente_276,Femenino,31,Guadalajara
Cliente_803,Masculino,33,Puebla
Cliente_1793,Femenino,18,tijuana
Cliente_1307,Femenino,56,mérida
Cliente_759,Femenino,63,tapachula
Cliente_9,Femenino,61,MONTERREY
Cliente_701,Masculino,19,TIJUANA
Cliente_358,Masculino,24,TIJUANA
Cliente_1622,Femenino,46,monterrey
Cliente_1105,Femenino,37,Cancún
Cliente_1443,Masculino,25,CANCÚN
Cliente_1588,Femenino,34,Mérida
Cliente_1661,Femenino,67,monterrey
Cliente_25,Femenino,25,puebla
Cliente_1971,Masculino,41,tapachula
Cliente_1955,Masculino,66,ciudad de méxico
Cliente_214,Masculino,55,León
Cliente_201,Masculino,37,CANCÚN
Cliente_1677,Masculino,36,CANCÚN
Cliente_41,Femenino,21,tapachula
Cliente_1607,Femenino,33,León
Cliente_687,Femenino,31,CIUDAD DE MÉXICO
Cliente_1210,Masculino,56,CANCÚN
Cliente_879,Femenino,50,CANCÚN
Cliente_281,Masculino,33,monterrey
Cliente_1919,Masculino,46,MÉRIDA
Cliente_1399,Masculino,33,GUADALAJARA
Cliente_164,Masculino,57,Ciudad de México
Cliente_1085,Femenino,64,Tuxtla Gutiérrez
Cliente_1023,Masculino,53,tijuana
Cliente_1876,Masculino,34,mérida
Cliente_1860,Masculino,20,Cancún
Cliente_1374,Masculino,64,Tuxtla Gutiérrez
Cliente_1633,Femenino,21,GUADALAJARA
Cliente_1862,Masculino,30,LEÓN
Cliente_33,Femenino,49,tuxtla gutiérrez
Cliente_1691,Masculino,41,Tijuana
Cliente_1298,Masculino,68,ciudad de méxico
Cliente_553,Masculino,30,CANCÚN
Cliente_466,Masculino,45,León
Cliente_1591,Femenino,51,puebla
Cliente_1318,Femenino,33,tuxtla gutiérrez
Cliente_566,Femenino,23,PUEBLA
Cliente_655,Femenino,56,LEÓN
Cliente_1922,Femenino,34,tapachula
Cliente_1340,Femenino,51,León
Cliente_433,Masculino,36,GUADALAJARA
Cliente_293,Femenino,52,MONTERREY
,Masculino,45,monterrey
Cliente_894,Masculino,69,cancún
Cliente_947,Masculino,21,Guadalajara
Cliente_1659,Femenino,62,TUXTLA GUTIÉRREZ
Cliente_1403,Masculino,64,guadalajara
Cliente_1838,Femenino,54,MONTERREY
Cliente_18,Masculino,33,Tijuana
Cliente_1036,Masculino,57,puebla
Cliente_948,Femenino,22,CIUDAD DE MÉXICO
Cliente_337,Femenino,56,león
Cliente_601,Femenino,58,Cancún
Cliente_250,Masculino,22,Puebla
Cliente_1751,Femenino,44,tapachula
Cliente_142,Masculino,33,Monterrey
Cliente_1596,Masculino,26,Tijuana
Cliente_404,Masculino,38,León
Cliente_156,Masculino,29,Tijuana
Cliente_1378,Femenino,53,cancún
Cliente_386,Masculino,29,tijuana
Cliente_1372,Masculino,56,tuxtla gutiérrez
Cliente_38,Masculino,67,TUXTLA GUTIÉRREZ
Cliente_829,Femenino,20,CANCÚN
Cliente_551,Femenino,38,Monterrey
Cliente_1850,Masculino,62,monterrey
Cliente_1659,Femenino,62,Tuxtla Gutiérrez
Cliente_353,Masculino,61,Ciudad de México
Cliente_724,Femenino,37,CANCÚN
Cliente_1514,Femenino,45,ciudad de méxico
Cliente_1890,Femenino,51,león
Cliente_1263,Masculino,52,león
Cliente_673,Masculino,32,CIUDAD DE MÉXICO
Cliente_563,Masculino,54,tijuana
Cliente_1496,Masculino,37,MÉRIDA
Cliente_1697,Femenino,50,MÉRIDA
Cliente_1036,Masculino,57,Puebla
Cliente_608,Femenino,50,MÉRIDA
Cliente_1076,Femenino,57,tuxtla gutiérrez
Cliente_1496,Masculino,37,Mérida
Cliente_1607,Femenino,33,león
Cliente_361,Masculino,51,monterrey
Cliente_1682,Masculino,48,mérida
Cliente_357,Masculino,62,Cancún
Cliente_1191,Masculino,65,TIJUANA
Cliente_660,Femenino,44,Mérida
Cliente_36,Masculino,48,LEÓN
Cliente_912,Masculino,21,PUEBLA
Cliente_89,Femenino,52,Cancún
Cliente_860,Femenino,19,león
Cliente_248,Masculino,23,monterrey
Cliente_1276,Femenino,45,GUADALAJARA
Cliente_1223,Femenino,23,Tijuana
Cliente_1953,Masculino,19,MONTERREY
Cliente_345,Femenino,46,Puebla
Cliente_96,Masculino,25,Puebla
Cliente_1233,Femenino,69,PUEBLA
Cliente_959,Masculino,55,Tapachula
Cliente_1628,Femenino,43,CIUDAD DE MÉXICO
Cliente_1588,Femenino,34,MÉRIDA
Cliente_1292,Masculino,38,mérida
Cliente_169,Masculino,19,mérida
Cliente_868,Femenino,30,tuxtla gutiérrez
Cliente_1213,Masculino,33,TUXTLA GUTIÉRREZ
Cliente_1884,Masculino,38,León
Cliente_450,Masculino,49,TIJUANA
Cliente_1088,Femenino,32,tijuana
Cliente_1188,Masculino,40,león
Cliente_935,Femenino,67,león
Cliente_1756,Masculino,55,CIUDAD DE MÉXICO
Cliente_770,Masculino,66,león
Cliente_1834,Femenino,37,Cancún
Cliente_443,Masculino,42,TIJUANA
Cliente_679,Masculino,57,Mérida
Cliente_533,Femenino,70,Ciudad de México
Cliente_860,Femenino,19,león
Cliente_656,Masculino,46,ciudad de méxico
Cliente_475,Masculino,38,tapachula
Cliente_483,Masculino,50,monterrey
Cliente_1397,Masculino,21,Tapachula
Cliente_1467,Masculino,18,Ciudad de México
Cliente_928,Femenino,50,Ciudad de México
Cliente_162,Femenino,60,MONTERREY
Cliente_1260,Masculino,40,MONTERREY
Cliente_1450,Masculino,22,Cancún
Cliente_1695,Masculino,52,Guadalajara
Cliente_806,Masculino,30,TUXTLA GUTIÉRREZ
Cliente_321,Femenino,44,Guadalajara
Cliente_727,Masculino,40,Mérida
Cliente_181,Femenino,47,CANCÚN
Cliente_773,Femenino,33,monterrey
Cliente_1067,Femenino,27,PUEBLA
Cliente_1933,Femenino,50,monterrey
Cliente_1716,Masculino,40,CANCÚN
Cliente_253,Femenino,21,TIJUANA
Cliente_82,Femenino,43,Puebla
Cliente_1119,Masculino,23,Guadalajara
Cliente_37,Masculino,49,Tuxtla Gutiérrez
Cliente_46,Masculino,51,TAPACHULA
Cliente_767,Masculino,34,GUADALAJARA
Cliente_1257,Femenino,24,MÉRIDA
Cliente_1453,Masculino,45,CIUDAD DE MÉXICO
Cliente_738,Masculino,44,tijuana
Cliente_1879,Femenino,22,Puebla
Cliente_162,Femenino,60,MONTERREY
Cliente_1070,Masculino,49,MONTERREY
Cliente_1827,Masculino,67,Puebla
Cliente_1545,Masculino,53,tuxtla gutiérrez
Cliente_539,Femenino,20,León
Cliente_383,Femenino,19,tapachula
Cliente_1614,Femenino,61,Ciudad de México
Cliente_1112,Masculino,27,ciudad de méxico
Cliente_1552,Femenino,61,TIJUANA
Cliente_1256,Masculino,49,MÉRIDA
Cliente_1047,Femenino,24,MÉRIDA
Cliente_375,Femenino,66,TIJUANA
Cliente_357,Masculino,62,cancún
Cliente_1018,Femenino,47,ciudad de méxico
,Femenino,29,TUXTLA GUTIÉRREZ
Cliente_1770,Femenino,32,tapachula
Cliente_684,Femenino,54,cancún
Cliente_214,Masculino,55,LEÓN
Cliente_1260,Masculino,40,MONTERREY
Cliente_3,Femenino,69,tuxtla gutiérrez
Cliente_1281,Femenino,27,cancún
Cliente_1984,Femenino,23,Ciudad de México
Cliente_1681,Femenino,44,Guadalajara
Cliente_1068,Masculino,64,Mérida
Cliente_1437,Femenino,67,Tuxtla Gutiérrez
Cliente_1500,Masculino,65,TAPACHULA
Cliente_755,Masculino,58,Tijuana
Cliente_1958,Femenino,22,Mérida
Cliente_1159,Masculino,70,Mérida
Cliente_1598,Masculino,20,Cancún
Cliente_1469,Masculino,18,TIJUANA
Cliente_1173,Femenino,33,CIUDAD DE MÉXICO
Cliente_1134,Femenino,23,CANCÚN
Cliente_1050,Femenino,63,cancún
Cliente_967,Masculino,57,Tijuana
Cliente_8,Femenino,27,Puebla
Cliente_965,Femenino,35,TIJUANA
Cliente_344,Femenino,19,PUEBLA
Cliente_1442,Femenino,53,Mérida
Cliente_1052,Masculino,65,MONTERREY
Cliente_1271,Masculino,64,TIJUANA
Cliente_1249,Femenino,66,Cancún
,Femenino,19,TAPACHULA
Cliente_798,Masculino,34,MÉRIDA
Cliente_912,Masculino,21,Puebla
Cliente_1096,Femenino,22,Ciudad de México
Cliente_1576,Masculino,37,mérida
Cliente_869,Masculino,21,CANCÚN
Cliente_191,Masculino,31,Cancún
Cliente_1621,Masculino,20,tijuana
Cliente_864,Masculino,29,Ciudad de México
Cliente_637,Femenino,29,puebla
Cliente_1676,Masculino,45,CIUDAD DE MÉXICO
Cliente_1768,Femenino,40,monterrey
Cliente_24,Femenino,43,Ciudad de México
Cliente_385,Femenino,20,MONTERREY
Cliente_636,Masculino,48,Cancún
Cliente_1542,Femenino,59,MONTERREY
Cliente_1654,Masculino,21,MÉRIDA
Cliente_474,Femenino,43,GUADALAJARA
Cliente_1100,Femenino,47,MONTERREY
Cliente_1825,Femenino,59,TUXTLA GUTIÉRREZ
Cliente_1392,Femenino,61,tijuana
Cliente_2,Masculino,38,MÉRIDA
Cliente_1988,Masculino,54,mérida
Cliente_1626,Femenino,67,TIJUANA
Cliente_563,Masculino,54,TIJUANA
Cliente_144,Femenino,64,Guadalajara
