id_venta,producto,categoria,marca,cliente,genero,edad,ciudad_cliente,sucursal,ciudad_sucursal,estado,fecha,cantidad,precio,total
8593,Producto_13,Ropa,NextGen,Cliente_323,Femenino,25,MÉRIDA,Sucursal_12,GUADALAJARA,Jalisco,2024-08-18,5,339,1695
8594,Producto_100,Electrónica,TechBrand,Cliente_1727,Masculino,44,Tuxtla Gutiérrez,Sucursal_12,GUADALAJARA,Jalisco,2024-08-10,2,12988,25976
8595,Producto_53,Tecnología,UrbanStyle,Cliente_363,Femenino,25,guadalajara,Sucursal_2,mérida,Yucatán,2024-10-01,3,14235,42705
8596,Producto_97,Electrónica,NextGen,Cliente_1153,Masculino,60,tijuana,Sucursal_3,monterrey,Nuevo León,2025-11-05,5,14589,72945
8597,Producto_41,Accesorios,TechBrand,Cliente_932,Masculino,63,ciudad de méxico,Sucursal_9,tuxtla gutiérrez,Chiapas,2024-08-24,2,1467,2934
8598,Producto_47,Accesorios,HomePro,Cliente_1679,Masculino,23,CIUDAD DE MÉXICO,Sucursal_2,MÉRIDA,Yucatán,2025-12-06,4,273,1092
8599,Producto_6,Tecnología,Omega,Cliente_1711,Femenino,36,PUEBLA,Sucursal_7,ciudad de méxico,CDMX,2024-06-12,3,12735,38205
8600,Producto_16,Accesorios,FitLife,Cliente_1647,Femenino,45,puebla,Sucursal_13,león,Guanajuato,2024-05-28,2,1309,2618
8601,Producto_47,Accesorios,HomePro,Cliente_379,Femenino,65,Puebla,Sucursal_13,León,Guanajuato,2024-04-19,3,882,2646
8602,Producto_67,Electrónica,TechBrand,Cliente_1457,Femenino,45,PUEBLA,Sucursal_13,LEÓN,Guanajuato,2023-01-07,4,9645,38580
8603,Producto_17,Hogar,FitLife,Cliente_582,Masculino,45,Mérida,Sucursal_14,Puebla,Puebla,2023-09-10,1,3886,3886
8604,Producto_32,Hogar,Alpha,,Masculino,70,PUEBLA,Sucursal_2,mérida,Yucatán,2025-12-14,3,888,2664
8605,Producto_52,Tecnología,Omega,Cliente_581,Femenino,26,Ciudad de México,Sucursal_14,puebla,Puebla,2023-09-18,4,14067,56268
8606,Producto_97,Electrónica,NextGen,Cliente_1099,Masculino,25,TAPACHULA,Sucursal_3,monterrey,Nuevo León,2024-09-24,5,5049,25245
8607,Producto_59,Electrónica,TechBrand,Cliente_912,Masculino,21,Puebla,Sucursal_6,león,Guanajuato,2023-07-15,2,9904,19808
8608,Producto_27,Muebles,ComfortPlus,Cliente_357,Masculino,62,Cancún,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2023-07-31,2,2442,4884
8609,Producto_51,Ropa,HomePro,Cliente_1938,Masculino,60,puebla,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2025-04-17,1,1550,1550
8610,Producto_24,Deportes,HomePro,Cliente_505,Femenino,52,Tuxtla Gutiérrez,Sucursal_13,león,Guanajuato,2023-09-03,3,561,1683
8611,Producto_53,Tecnología,UrbanStyle,Cliente_481,Masculino,70,TUXTLA GUTIÉRREZ,Sucursal_8,puebla,Puebla,2024-05-04,1,5420,5420
8612,Producto_22,Hogar,Alpha,Cliente_1731,Femenino,55,cancún,Sucursal_11,puebla,Puebla,2025-10-23,3,4698,14094
8613,Producto_21,Hogar,ComfortPlus,Cliente_1769,Femenino,20,MONTERREY,Sucursal_14,puebla,Puebla,2024-01-08,3,3387,10161
8614,Producto_56,Hogar,Nova,Cliente_937,Masculino,41,LEÓN,Sucursal_2,mérida,Yucatán,2023-12-18,3,3648,10944
8615,Producto_15,Deportes,FitLife,Cliente_1572,Femenino,48,LEÓN,Sucursal_15,MÉRIDA,Yucatán,2025-11-15,3,2505,7515
8616,Producto_18,Deportes,FitLife,Cliente_181,Femenino,47,Cancún,Sucursal_8,Puebla,Puebla,2023-10-21,1,558,558
8617,Producto_87,Tecnología,HomePro,Cliente_4,Femenino,41,CANCÚN,Sucursal_4,MÉRIDA,Yucatán,2023-08-12,2,4921,9842
8618,Producto_16,Accesorios,FitLife,Cliente_241,Femenino,62,tijuana,Sucursal_12,guadalajara,Jalisco,2024-09-03,2,1062,2124
8619,Producto_73,Hogar,TechBrand,Cliente_1669,Femenino,35,tijuana,Sucursal_8,Puebla,Puebla,2023-10-09,5,2198,10990
8620,Producto_29,Hogar,NextGen,Cliente_1838,Femenino,54,MONTERREY,Sucursal_1,Monterrey,Nuevo León,2023-01-15,2,1247,2494
8621,Producto_69,Tecnología,Omega,Cliente_780,Femenino,30,TUXTLA GUTIÉRREZ,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2023-06-17,1,5846,5846
8622,Producto_48,Deportes,Alpha,Cliente_873,Masculino,55,cancún,Sucursal_7,Ciudad de México,CDMX,2023-11-29,4,938,3752
8623,Producto_9,Accesorios,UrbanStyle,Cliente_654,Femenino,57,tuxtla gutiérrez,Sucursal_10,Monterrey,Nuevo León,2023-10-27,1,283,283
8624,Producto_95,Tecnología,Nova,Cliente_1345,Femenino,26,tapachula,Sucursal_8,Puebla,Puebla,2023-06-01,5,8750,43750
8625,Producto_8,Ropa,Nova,Cliente_898,Masculino,57,MÉRIDA,Sucursal_11,puebla,Puebla,2024-01-06,1,686,686
8626,Producto_44,Accesorios,Nova,Cliente_408,Femenino,27,tuxtla gutiérrez,Sucursal_3,MONTERREY,Nuevo León,2024-05-12,5,1287,6435
8627,Producto_65,Muebles,Alpha,Cliente_447,Masculino,48,Tuxtla Gutiérrez,Sucursal_8,PUEBLA,Puebla,2023-12-21,4,2655,10620
8628,Producto_32,Hogar,Alpha,Cliente_1957,Femenino,33,Cancún,Sucursal_2,MÉRIDA,Yucatán,2023-08-27,1,1655,1655
8629,Producto_66,Tecnología,Alpha,Cliente_895,Masculino,61,tapachula,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2025-11-01,4,9634,38536
8630,Producto_35,Deportes,FitLife,Cliente_422,Masculino,62,LEÓN,Sucursal_6,LEÓN,Guanajuato,2025-10-05,3,624,1872
8631,Producto_79,Tecnología,FitLife,Cliente_238,Femenino,54,cancún,Sucursal_4,Mérida,Yucatán,2023-12-17,5,11034,55170
8632,Producto_8,Ropa,Nova,Cliente_1744,Femenino,22,Monterrey,Sucursal_9,tuxtla gutiérrez,Chiapas,2024-10-22,2,1285,2570
8633,Producto_32,Hogar,Alpha,Cliente_165,Femenino,57,Ciudad de México,Sucursal_11,puebla,Puebla,2023-02-19,5,674,3370
8634,Producto_57,Deportes,Nova,Cliente_598,Masculino,20,CIUDAD DE MÉXICO,Sucursal_2,MÉRIDA,Yucatán,2025-09-02,3,1457,4371
8635,Producto_28,Tecnología,UrbanStyle,Cliente_1946,Femenino,49,TAPACHULA,Sucursal_10,MONTERREY,Nuevo León,2023-11-23,1,3512,3512
8636,Producto_55,Tecnología,NextGen,Cliente_434,Masculino,18,tuxtla gutiérrez,Sucursal_6,león,Guanajuato,2024-09-15,5,12768,63840
8637,Producto_69,Tecnología,Omega,Cliente_1647,Femenino,45,puebla,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2023-07-05,1,11101,11101
8638,Producto_41,Accesorios,TechBrand,Cliente_1482,Masculino,42,puebla,Sucursal_15,MÉRIDA,Yucatán,2023-11-08,3,952,2856
8639,Producto_47,Accesorios,HomePro,Cliente_1189,Masculino,31,tapachula,Sucursal_12,Guadalajara,Jalisco,2023-10-28,2,369,738
8640,Producto_28,Tecnología,UrbanStyle,Cliente_1772,Masculino,50,Tijuana,Sucursal_11,PUEBLA,Puebla,2023-01-15,2,11111,22222
8641,Producto_45,Ropa,FitLife,Cliente_1713,Masculino,34,León,Sucursal_15,mérida,Yucatán,2024-09-26,5,673,3365
8642,Producto_17,Hogar,FitLife,Cliente_131,Femenino,18,ciudad de méxico,Sucursal_12,guadalajara,Jalisco,2024-02-24,2,1183,2366
8643,Producto_73,Hogar,TechBrand,Cliente_39,Femenino,41,Ciudad de México,Sucursal_13,LEÓN,Guanajuato,2023-02-21,1,2737,2737
8644,Producto_51,Ropa,HomePro,Cliente_454,Masculino,28,cancún,Sucursal_6,león,Guanajuato,2025-11-29,1,839,839
8645,Producto_32,Hogar,Alpha,Cliente_720,Masculino,60,León,Sucursal_15,mérida,Yucatán,2024-07-17,2,4757,9514
8646,Producto_48,Deportes,Alpha,Cliente_973,Femenino,50,ciudad de méxico,Sucursal_5,tijuana,Baja California,2023-06-16,4,1686,6744
8647,Producto_90,Accesorios,ComfortPlus,Cliente_1260,Masculino,40,monterrey,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2025-02-17,2,581,1162
8648,Producto_42,Hogar,FitLife,Cliente_421,Masculino,42,GUADALAJARA,Sucursal_3,MONTERREY,Nuevo León,2024-01-01,1,4788,4788
8649,Producto_75,Accesorios,UrbanStyle,Cliente_99,Masculino,66,TAPACHULA,Sucursal_2,MÉRIDA,Yucatán,2023-05-16,1,1275,1275
8650,Producto_51,Ropa,HomePro,Cliente_174,Masculino,41,ciudad de méxico,Sucursal_8,puebla,Puebla,2023-11-18,3,725,2175
8651,Producto_28,Tecnología,UrbanStyle,Cliente_1348,Femenino,64,CIUDAD DE MÉXICO,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2024-02-04,3,6906,20718
8652,Producto_13,Ropa,NextGen,Cliente_1799,Femenino,64,León,Sucursal_8,PUEBLA,Puebla,2023-12-16,1,1578,1578
8653,Producto_81,Muebles,FitLife,Cliente_1639,Masculino,30,León,Sucursal_5,tijuana,Baja California,2023-08-06,4,7588,30352
8654,Producto_51,Ropa,HomePro,Cliente_1477,Femenino,57,PUEBLA,Sucursal_15,mérida,Yucatán,2025-02-21,4,1879,7516
8655,Producto_56,Hogar,Nova,Cliente_754,Femenino,68,Cancún,Sucursal_2,Mérida,Yucatán,2023-11-17,2,1361,2722
8656,Producto_14,Electrónica,Nova,Cliente_1725,Masculino,32,MONTERREY,Sucursal_12,Guadalajara,Jalisco,2025-10-25,3,13039,39117
8657,Producto_68,Accesorios,UrbanStyle,Cliente_524,Femenino,39,cancún,Sucursal_9,tuxtla gutiérrez,Chiapas,2025-05-06,2,1328,2656
8658,Producto_55,Tecnología,NextGen,Cliente_629,Masculino,58,PUEBLA,Sucursal_2,mérida,Yucatán,2025-10-20,2,8389,16778
8659,Producto_90,Accesorios,ComfortPlus,Cliente_562,Femenino,35,Monterrey,Sucursal_12,GUADALAJARA,Jalisco,2024-04-22,3,168,504
8660,Producto_21,Hogar,ComfortPlus,Cliente_1930,Femenino,32,puebla,Sucursal_3,MONTERREY,Nuevo León,2025-05-25,1,894,894
8661,Producto_36,Deportes,Nova,Cliente_1034,Femenino,46,GUADALAJARA,Sucursal_14,Puebla,Puebla,2025-06-21,4,2346,9384
8662,Producto_14,Electrónica,Nova,Cliente_1926,Femenino,45,Tuxtla Gutiérrez,Sucursal_14,Puebla,Puebla,2025-09-23,3,13369,40107
8663,Producto_47,Accesorios,HomePro,Cliente_116,Masculino,44,tapachula,Sucursal_15,MÉRIDA,Yucatán,2023-01-04,3,1408,4224
8664,Producto_46,Muebles,HomePro,Cliente_1961,Femenino,32,tapachula,Sucursal_15,mérida,Yucatán,2023-08-11,4,6815,27260
8665,Producto_72,Muebles,UrbanStyle,Cliente_1505,Masculino,43,león,Sucursal_1,monterrey,Nuevo León,2025-09-14,1,3991,3991
8666,Producto_26,Electrónica,Omega,Cliente_22,Femenino,26,tuxtla gutiérrez,Sucursal_8,Puebla,Puebla,2024-05-03,2,9454,18908
8667,Producto_76,Ropa,Alpha,Cliente_1716,Masculino,40,Cancún,Sucursal_8,puebla,Puebla,2023-05-17,4,1510,6040
8668,Producto_75,Accesorios,UrbanStyle,Cliente_1175,Masculino,30,tuxtla gutiérrez,Sucursal_4,MÉRIDA,Yucatán,2024-07-14,2,955,1910
8669,Producto_8,Ropa,Nova,Cliente_1579,Femenino,39,MÉRIDA,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2023-09-04,3,1916,5748
8670,Producto_26,Electrónica,Omega,Cliente_538,Femenino,42,MÉRIDA,Sucursal_3,monterrey,Nuevo León,2025-03-31,3,15605,46815
8671,Producto_29,Hogar,NextGen,,Masculino,34,Tuxtla Gutiérrez,Sucursal_8,Puebla,Puebla,2024-04-01,4,3951,15804
8672,Producto_56,Hogar,Nova,Cliente_1207,Masculino,26,tapachula,Sucursal_14,puebla,Puebla,2024-05-02,2,2497,4994
8673,Producto_31,Deportes,HomePro,Cliente_66,Masculino,56,Guadalajara,Sucursal_12,GUADALAJARA,Jalisco,2024-03-25,3,389,1167
8674,Producto_3,Electrónica,ComfortPlus,Cliente_563,Masculino,54,tijuana,Sucursal_12,GUADALAJARA,Jalisco,2025-07-01,4,6535,26140
8675,Producto_16,Accesorios,FitLife,Cliente_1360,Masculino,26,LEÓN,Sucursal_7,Ciudad de México,CDMX,2025-11-10,3,664,1992
8676,Producto_73,Hogar,TechBrand,Cliente_68,Masculino,39,PUEBLA,Sucursal_15,Mérida,Yucatán,2025-07-15,4,4915,19660
8677,Producto_37,Ropa,HomePro,Cliente_215,Femenino,47,TIJUANA,Sucursal_1,MONTERREY,Nuevo León,2025-07-12,4,451,1804
8678,Producto_76,Ropa,Alpha,Cliente_1573,Masculino,64,PUEBLA,Sucursal_10,Monterrey,Nuevo León,2023-08-19,4,1565,6260
8679,Producto_51,Ropa,HomePro,Cliente_1215,Masculino,70,GUADALAJARA,Sucursal_6,león,Guanajuato,2024-04-07,5,1742,8710
8680,Producto_49,Deportes,HomePro,Cliente_755,Masculino,58,Tijuana,Sucursal_13,León,Guanajuato,2025-10-18,2,1380,2760
8681,Producto_69,Tecnología,Omega,Cliente_28,Masculino,20,TUXTLA GUTIÉRREZ,Sucursal_2,Mérida,Yucatán,2025-05-17,1,6836,6836
8682,Producto_43,Electrónica,Omega,Cliente_34,Masculino,42,CIUDAD DE MÉXICO,Sucursal_12,guadalajara,Jalisco,2023-03-29,4,14152,56608
8683,Producto_33,Tecnología,ComfortPlus,Cliente_815,Masculino,22,Guadalajara,Sucursal_7,ciudad de méxico,CDMX,2023-10-18,1,12506,12506
8684,Producto_28,Tecnología,UrbanStyle,Cliente_178,Masculino,68,CIUDAD DE MÉXICO,Sucursal_14,PUEBLA,Puebla,2024-07-19,1,7354,7354
8685,Producto_14,Electrónica,Nova,Cliente_237,Masculino,18,Cancún,Sucursal_2,mérida,Yucatán,2023-04-01,1,7379,7379
8686,Producto_44,Accesorios,Nova,Cliente_1305,Femenino,56,Tapachula,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2025-07-13,5,609,3045
8687,Producto_70,Tecnología,NextGen,Cliente_815,Masculino,22,Guadalajara,Sucursal_6,LEÓN,Guanajuato,2023-05-23,1,10858,10858
8688,Producto_34,Deportes,NextGen,Cliente_896,Femenino,55,tapachula,Sucursal_10,monterrey,Nuevo León,2023-02-04,3,1997,5991
8689,Producto_19,Accesorios,NextGen,Cliente_1120,Femenino,39,monterrey,Sucursal_8,Puebla,Puebla,2024-11-17,2,198,396
8690,Producto_35,Deportes,FitLife,Cliente_32,Masculino,48,Puebla,Sucursal_15,mérida,Yucatán,2023-11-02,3,2831,8493
8691,Producto_82,Ropa,ComfortPlus,Cliente_967,Masculino,57,tijuana,Sucursal_1,MONTERREY,Nuevo León,2024-10-22,4,1740,6960
8692,Producto_36,Deportes,Nova,Cliente_922,Masculino,69,Mérida,Sucursal_4,MÉRIDA,Yucatán,2025-06-26,1,1775,1775
8693,Producto_72,Muebles,UrbanStyle,Cliente_1405,Femenino,21,LEÓN,Sucursal_11,puebla,Puebla,2023-09-15,2,6019,12038
8694,Producto_60,Tecnología,ComfortPlus,Cliente_1527,Femenino,44,Puebla,Sucursal_5,tijuana,Baja California,2024-11-09,4,12668,50672
8695,Producto_64,Tecnología,Alpha,Cliente_1797,Femenino,28,mérida,Sucursal_3,monterrey,Nuevo León,2023-12-26,1,11102,11102
8696,Producto_56,Hogar,Nova,Cliente_241,Femenino,62,tijuana,Sucursal_13,león,Guanajuato,2023-05-26,2,1524,3048
8697,Producto_24,Deportes,HomePro,Cliente_1281,Femenino,27,Cancún,Sucursal_12,Guadalajara,Jalisco,2023-08-15,4,929,3716
8698,Producto_1,Tecnología,Omega,Cliente_743,Masculino,25,Cancún,Sucursal_3,Monterrey,Nuevo León,2024-01-01,1,4925,4925
8699,Producto_59,Electrónica,TechBrand,Cliente_1927,Femenino,35,MONTERREY,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2023-10-16,1,7667,7667
8700,Producto_15,Deportes,FitLife,Cliente_1272,Femenino,59,Cancún,Sucursal_2,Mérida,Yucatán,2023-06-25,1,2878,2878
8701,Producto_44,Accesorios,Nova,Cliente_599,Masculino,68,Tuxtla Gutiérrez,Sucursal_8,puebla,Puebla,2025-07-14,2,878,1756
8702,Producto_91,Hogar,Omega,Cliente_615,Femenino,51,Tuxtla Gutiérrez,Sucursal_1,MONTERREY,Nuevo León,2023-05-18,1,1071,1071
8703,Producto_72,Muebles,UrbanStyle,Cliente_942,Femenino,61,Tuxtla Gutiérrez,Sucursal_13,león,Guanajuato,2025-08-14,4,6620,26480
8704,Producto_59,Electrónica,TechBrand,Cliente_96,Masculino,25,Puebla,Sucursal_15,MÉRIDA,Yucatán,2024-11-12,4,16367,65468
8705,Producto_40,Deportes,Alpha,Cliente_1739,Femenino,34,Guadalajara,Sucursal_1,Monterrey,Nuevo León,2023-11-05,3,1411,4233
8706,Producto_3,Electrónica,ComfortPlus,Cliente_355,Masculino,26,León,Sucursal_7,Ciudad de México,CDMX,2025-06-21,3,5489,16467
8707,Producto_88,Tecnología,FitLife,Cliente_1110,Masculino,47,TAPACHULA,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2025-12-08,5,9916,49580
8708,Producto_81,Muebles,FitLife,Cliente_26,Femenino,34,Guadalajara,Sucursal_10,monterrey,Nuevo León,2024-09-01,1,6910,6910
8709,Producto_54,Ropa,HomePro,Cliente_1963,Masculino,60,puebla,Sucursal_15,Mérida,Yucatán,2025-12-24,1,1065,1065
8710,Producto_76,Ropa,Alpha,Cliente_424,Masculino,54,CANCÚN,Sucursal_5,Tijuana,Baja California,2025-10-28,3,645,1935
8711,Producto_59,Electrónica,TechBrand,Cliente_1943,Masculino,49,Guadalajara,Sucursal_2,MÉRIDA,Yucatán,2023-09-12,2,8041,16082
8712,Producto_59,Electrónica,TechBrand,Cliente_117,Masculino,36,cancún,Sucursal_7,Ciudad de México,CDMX,2024-09-23,5,16149,80745
8713,Producto_30,Electrónica,HomePro,Cliente_1267,Masculino,50,Cancún,Sucursal_12,guadalajara,Jalisco,2024-11-07,4,15428,61712
8714,Producto_81,Muebles,FitLife,Cliente_1749,Masculino,32,TIJUANA,Sucursal_14,Puebla,Puebla,2023-04-07,1,1675,1675
8715,Producto_51,Ropa,HomePro,Cliente_652,Femenino,19,tuxtla gutiérrez,Sucursal_14,Puebla,Puebla,2023-11-15,4,865,3460
8716,Producto_43,Electrónica,Omega,Cliente_192,Femenino,24,Ciudad de México,Sucursal_3,MONTERREY,Nuevo León,2024-05-25,5,13334,66670
8717,Producto_68,Accesorios,UrbanStyle,Cliente_112,Femenino,41,CANCÚN,Sucursal_12,Guadalajara,Jalisco,2024-09-05,2,1360,2720
8718,Producto_61,Electrónica,NextGen,Cliente_1777,Masculino,66,Tapachula,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2023-08-16,5,7625,38125
8719,Producto_7,Accesorios,NextGen,Cliente_1941,Femenino,24,Cancún,Sucursal_12,Guadalajara,Jalisco,2024-05-24,2,1439,2878
8720,Producto_21,Hogar,ComfortPlus,Cliente_1680,Masculino,25,PUEBLA,Sucursal_13,león,Guanajuato,2024-11-12,5,559,2795
8721,Producto_23,Accesorios,Nova,Cliente_1870,Femenino,66,Tapachula,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2024-02-28,1,1295,1295
8722,Producto_83,Hogar,Alpha,Cliente_643,Femenino,69,Mérida,Sucursal_5,TIJUANA,Baja California,2024-09-10,1,679,679
8723,Producto_96,Muebles,Alpha,Cliente_1578,Masculino,37,Tapachula,Sucursal_3,MONTERREY,Nuevo León,2024-07-29,5,5630,28150
8724,Producto_40,Deportes,Alpha,Cliente_1973,Masculino,54,Monterrey,Sucursal_4,Mérida,Yucatán,2025-04-24,3,2487,7461
8725,Producto_5,Deportes,FitLife,Cliente_1114,Femenino,22,cancún,Sucursal_11,Puebla,Puebla,2025-12-07,2,1735,3470
8726,Producto_85,Ropa,TechBrand,Cliente_296,Masculino,61,puebla,Sucursal_13,LEÓN,Guanajuato,2023-03-16,3,1146,3438
8727,Producto_81,Muebles,FitLife,Cliente_690,Masculino,62,guadalajara,Sucursal_10,MONTERREY,Nuevo León,2023-05-31,3,6914,20742
8728,Producto_1,Tecnología,Omega,Cliente_1678,Masculino,23,CIUDAD DE MÉXICO,Sucursal_6,León,Guanajuato,2023-11-25,5,10350,51750
8729,Producto_98,Muebles,ComfortPlus,Cliente_1129,Femenino,68,ciudad de méxico,Sucursal_10,MONTERREY,Nuevo León,2025-01-27,1,7456,7456
8730,Producto_87,Tecnología,HomePro,Cliente_113,Femenino,62,león,Sucursal_13,León,Guanajuato,2024-07-01,2,8463,16926
8731,Producto_27,Muebles,ComfortPlus,Cliente_1247,Masculino,63,Tijuana,Sucursal_14,puebla,Puebla,2023-03-27,5,1142,5710
8732,Producto_22,Hogar,Alpha,Cliente_1477,Femenino,57,puebla,Sucursal_12,guadalajara,Jalisco,2025-11-05,5,3557,17785
8733,Producto_5,Deportes,FitLife,Cliente_1888,Masculino,37,MONTERREY,Sucursal_13,LEÓN,Guanajuato,2025-04-13,2,510,1020
8734,Producto_96,Muebles,Alpha,Cliente_126,Masculino,50,TIJUANA,Sucursal_9,TUXTLA GUTIÉRREZ,Chiapas,2024-04-01,3,5939,17817
8735,Producto_59,Electrónica,TechBrand,Cliente_1043,Femenino,22,MONTERREY,Sucursal_6,León,Guanajuato,2025-09-23,2,5588,11176
8736,Producto_43,Electrónica,Omega,Cliente_18,Masculino,33,tijuana,Sucursal_13,león,Guanajuato,2025-03-29,5,10617,53085
8737,Producto_17,Hogar,FitLife,Cliente_244,Masculino,33,TIJUANA,Sucursal_13,león,Guanajuato,2024-08-29,2,1242,2484
8738,Producto_100,Electrónica,TechBrand,Cliente_564,Femenino,34,Puebla,Sucursal_3,Monterrey,Nuevo León,2024-10-07,4,11180,44720
8739,Producto_87,Tecnología,HomePro,Cliente_471,Femenino,55,Tijuana,Sucursal_12,Guadalajara,Jalisco,2024-09-03,1,7855,7855
8740,Producto_87,Tecnología,HomePro,Cliente_518,Masculino,25,mérida,Sucursal_10,monterrey,Nuevo León,2024-07-31,1,5824,5824
8741,Producto_83,Hogar,Alpha,Cliente_619,Femenino,39,león,Sucursal_14,PUEBLA,Puebla,2025-04-28,5,2157,10785
8742,Producto_77,Tecnología,Alpha,Cliente_1631,Femenino,34,Ciudad de México,Sucursal_13,LEÓN,Guanajuato,2023-01-05,2,4108,8216
8743,Producto_11,Ropa,Alpha,Cliente_1937,Masculino,64,MONTERREY,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2025-12-14,3,1541,4623
8744,Producto_40,Deportes,Alpha,Cliente_1249,Femenino,66,Cancún,Sucursal_1,Monterrey,Nuevo León,2025-09-27,2,730,1460
8745,Producto_81,Muebles,FitLife,Cliente_1896,Femenino,28,Guadalajara,Sucursal_13,León,Guanajuato,2023-09-01,2,3858,7716
8746,Producto_91,Hogar,Omega,Cliente_1016,Femenino,27,tuxtla gutiérrez,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2023-02-01,3,2891,8673
8747,Producto_7,Accesorios,NextGen,Cliente_653,Femenino,41,guadalajara,Sucursal_5,Tijuana,Baja California,2024-10-09,1,194,194
8748,Producto_52,Tecnología,Omega,Cliente_1906,Masculino,22,tijuana,Sucursal_4,MÉRIDA,Yucatán,2024-03-29,4,6183,24732
8749,Producto_70,Tecnología,NextGen,Cliente_1548,Femenino,34,puebla,Sucursal_15,mérida,Yucatán,2023-05-31,4,6145,24580
8750,Producto_100,Electrónica,TechBrand,Cliente_1944,Masculino,39,Guadalajara,Sucursal_3,MONTERREY,Nuevo León,2025-12-02,4,14414,57656
8751,Producto_59,Electrónica,TechBrand,Cliente_1702,Masculino,26,tuxtla gutiérrez,Sucursal_13,LEÓN,Guanajuato,2025-08-06,1,16758,16758
8752,Producto_53,Tecnología,UrbanStyle,Cliente_1771,Masculino,44,Monterrey,Sucursal_1,monterrey,Nuevo León,2024-10-11,1,12921,12921
8753,Producto_75,Accesorios,UrbanStyle,Cliente_1516,Femenino,53,Cancún,Sucursal_13,LEÓN,Guanajuato,2024-12-25,5,1452,7260
8754,Producto_38,Tecnología,UrbanStyle,Cliente_1626,Femenino,67,tijuana,Sucursal_6,león,Guanajuato,2024-10-04,2,10747,21494
8755,Producto_77,Tecnología,Alpha,Cliente_267,Femenino,67,león,Sucursal_14,puebla,Puebla,2023-12-26,5,10476,52380
8756,Producto_32,Hogar,Alpha,Cliente_1174,Masculino,26,León,Sucursal_6,León,Guanajuato,2024-02-15,3,2200,6600
8757,Producto_14,Electrónica,Nova,Cliente_1144,Femenino,35,TIJUANA,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2023-12-11,4,16119,64476
8758,Producto_5,Deportes,FitLife,Cliente_1407,Masculino,40,guadalajara,Sucursal_8,puebla,Puebla,2023-12-04,4,542,2168
8759,Producto_26,Electrónica,Omega,Cliente_1748,Masculino,22,león,Sucursal_12,guadalajara,Jalisco,2025-04-30,1,16337,16337
8760,Producto_60,Tecnología,ComfortPlus,Cliente_1284,Femenino,39,ciudad de méxico,Sucursal_1,MONTERREY,Nuevo León,2025-10-23,4,11313,45252
8761,Producto_64,Tecnología,Alpha,Cliente_458,Masculino,20,TUXTLA GUTIÉRREZ,Sucursal_11,Puebla,Puebla,2023-03-14,2,6171,12342
8762,Producto_12,Tecnología,TechBrand,Cliente_1331,Masculino,27,Mérida,Sucursal_7,ciudad de méxico,CDMX,2023-09-06,1,7962,7962
8763,Producto_13,Ropa,NextGen,Cliente_559,Masculino,42,Cancún,Sucursal_15,Mérida,Yucatán,2025-08-05,2,395,790
8764,Producto_79,Tecnología,FitLife,Cliente_561,Masculino,46,PUEBLA,Sucursal_1,monterrey,Nuevo León,2025-04-12,5,10722,53610
8765,Producto_78,Hogar,HomePro,Cliente_1708,Femenino,57,TAPACHULA,Sucursal_11,puebla,Puebla,2025-01-26,4,3502,14008
8766,Producto_3,Electrónica,ComfortPlus,Cliente_133,Femenino,64,guadalajara,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2023-01-02,5,15696,78480
8767,Producto_9,Accesorios,UrbanStyle,Cliente_1724,Femenino,59,ciudad de méxico,Sucursal_8,PUEBLA,Puebla,2025-05-13,4,892,3568
8768,Producto_66,Tecnología,Alpha,Cliente_1976,Masculino,65,TUXTLA GUTIÉRREZ,Sucursal_7,CIUDAD DE MÉXICO,CDMX,2024-05-29,2,7038,14076
8769,Producto_63,Muebles,HomePro,Cliente_1047,Femenino,24,Mérida,Sucursal_9,Tuxtla Gutiérrez,Chiapas,2024-03-27,3,5143,15429
8770,Producto_31,Deportes,HomePro,Cliente_185,Femenino,67,CIUDAD DE MÉXICO,Sucursal_4,mérida,Yucatán,2024-08-22,2,-100,3162
8771,Producto_64,Tecnología,Alpha,Cliente_612,Masculino,22,Tijuana,Sucursal_2,mérida,Yucatán,2025-02-03,1,10601,10601
8772,Producto_78,Hogar,HomePro,Cliente_59,Masculino,54,TAPACHULA,Sucursal_1,Monterrey,Nuevo León,2023-01-06,5,3296,16480
8773,Producto_9,Accesorios,UrbanStyle,Cliente_1388,Masculino,29,PUEBLA,Sucursal_10,MONTERREY,Nuevo León,2023-08-29,3,1254,3762
